order_id,date,region,category,product,quantity,unit_price,discount_pct,revenue,customer_segment,payment_method,shipping_days,shipping_cost,customer_rating
ORD-101064,2025-02-07,Europe,Clothing,Jeans,8,41.34,0,330.72,Consumer,Apple Pay,2,14.73,3.7
ORD-101961,2025-02-07,Europe,Clothing,Dress,5,29.94,0,149.7,Consumer,Credit Card,9,14.93,5.0
ORD-100329,2025-02-08,North America,Clothing,Dress,3,31.07,0,93.21,SMB,Apple Pay,3,7.02,3.7
ORD-101330,2025-02-10,Middle East,Electronics,Tablet,8,1931.29,20,12360.26,Consumer,Apple Pay,3,6.6,4.2
ORD-100309,2025-02-11,Europe,Clothing,Dress,2,85.33,5,162.13,Consumer,PayPal,11,37.25,3.5
ORD-100118,2025-02-11,Europe,Home & Kitchen,Coffee Maker,9,180.0,0,1620.0,SMB,Apple Pay,1,47.75,3.1
ORD-100183,2025-02-12,Latin America,Electronics,Camera,5,1997.89,10,8990.51,Enterprise,Bank Transfer,11,8.65,4.8
ORD-101804,2025-02-12,North America,Electronics,Smartwatch,9,788.71,20,5678.71,Enterprise,Apple Pay,3,44.04,4.7
ORD-100387,2025-02-12,North America,Electronics,Laptop,5,1896.52,0,9482.6,Enterprise,Credit Card,10,7.78,4.4
ORD-100149,2025-02-13,Europe,Home & Kitchen,Microwave,8,208.94,0,1671.52,Consumer,Apple Pay,5,9.65,4.4
ORD-100928,2025-02-14,Europe,Sports & Outdoors,Dumbbells,2,502.67,20,804.27,Consumer,Google Pay,2,23.49,3.6
ORD-101653,2025-02-14,North America,Books,Non-Fiction,8,18.16,10,130.75,Consumer,Credit Card,2,13.48,4.9
ORD-100483,2025-02-14,North America,Home & Kitchen,Blender,4,307.07,20,982.62,Consumer,Apple Pay,13,44.92,4.8
ORD-101179,2025-02-14,Europe,Home & Kitchen,Vacuum Cleaner,7,186.11,5,1237.63,Consumer,Google Pay,13,5.06,4.5
ORD-101327,2025-02-14,Europe,Clothing,Hoodie,2,129.6,15,220.32,Consumer,Google Pay,12,15.23,4.4
ORD-101462,2025-02-15,North America,Books,Cookbook,7,22.26,20,124.66,Consumer,Google Pay,8,41.36,3.9
ORD-101408,2025-02-15,North America,Sports & Outdoors,Bike,4,132.47,0,529.88,Consumer,Google Pay,5,28.31,5.0
ORD-100559,2025-02-15,North America,Clothing,Hoodie,2,83.49,5,158.63,SMB,Credit Card,8,36.92,4.7
ORD-100771,2025-02-15,Europe,Books,Children's Book,1,26.88,5,25.54,SMB,PayPal,6,39.09,5.0
ORD-100255,2025-02-16,Asia Pacific,Books,Non-Fiction,5,23.28,0,116.4,Consumer,Apple Pay,13,48.54,3.8
ORD-101935,2025-02-16,Asia Pacific,Clothing,Jacket,5,21.2,5,100.7,Consumer,PayPal,4,40.71,4.7
ORD-101588,2025-02-17,North America,Electronics,Laptop,6,1274.51,0,7647.06,Consumer,Apple Pay,2,25.6,4.1
ORD-100319,2025-02-17,Asia Pacific,Clothing,T-Shirt,5,90.13,5,428.12,Consumer,Apple Pay,6,38.34,3.9
ORD-101415,2025-02-18,Europe,Home & Kitchen,Coffee Maker,9,236.26,20,1701.07,Consumer,Apple Pay,12,27.91,4.3
ORD-100452,2025-02-19,North America,Home & Kitchen,Microwave,4,213.75,5,812.25,SMB,Apple Pay,9,8.66,4.7
ORD-101146,2025-02-19,Europe,Sports & Outdoors,Tent,1,594.6,20,475.68,Consumer,PayPal,13,36.2,4.4
ORD-100095,2025-02-20,Europe,Home & Kitchen,Coffee Maker,5,37.79,20,151.16,Consumer,Bank Transfer,12,29.13,4.4
ORD-101686,2025-02-20,Latin America,Books,Fiction,8,32.78,20,209.79,SMB,Google Pay,11,10.51,5.0
ORD-100502,2025-02-21,North America,Clothing,Hoodie,8,54.03,10,389.02,Consumer,Apple Pay,11,45.35,5.0
ORD-100594,2025-02-21,North America,Electronics,Headphones,2,490.15,20,784.24,Enterprise,PayPal,13,21.09,4.3
ORD-100519,2025-02-23,Europe,Books,Fiction,3,24.57,0,73.71,Consumer,Bank Transfer,3,15.66,4.1
ORD-100824,2025-02-23,North America,Sports & Outdoors,Tent,9,283.07,20,2038.1,Consumer,Bank Transfer,2,32.55,5.0
ORD-101302,2025-02-23,Asia Pacific,Sports & Outdoors,Tent,6,451.14,20,2165.47,Consumer,PayPal,13,7.33,4.8
ORD-100848,2025-02-23,North America,Books,Biography,1,8.73,0,8.73,Enterprise,PayPal,2,13.85,4.3
ORD-101795,2025-02-24,North America,Books,Fiction,8,10.95,0,87.6,Enterprise,PayPal,2,41.44,4.4
ORD-101656,2025-02-25,Europe,Home & Kitchen,Coffee Maker,4,357.67,15,1216.08,Consumer,Google Pay,2,7.84,3.0
ORD-100892,2025-02-26,Europe,Clothing,Jacket,6,149.75,0,898.5,Consumer,Google Pay,1,40.04,3.8
ORD-100344,2025-02-26,Asia Pacific,Clothing,Dress,2,91.02,15,154.73,Consumer,Google Pay,10,16.01,3.9
ORD-101202,2025-02-26,North America,Home & Kitchen,Vacuum Cleaner,4,170.77,0,683.08,Consumer,Credit Card,8,7.13,3.0
ORD-101862,2025-02-26,Middle East,Electronics,Smartwatch,4,1847.69,0,7390.76,Consumer,PayPal,12,34.44,3.7
ORD-101184,2025-02-26,Europe,Sports & Outdoors,Tent,7,666.99,15,3968.59,SMB,Credit Card,3,33.53,3.8
ORD-101813,2025-02-27,Asia Pacific,Home & Kitchen,Microwave,3,154.86,0,464.58,SMB,PayPal,2,47.66,4.9
ORD-100457,2025-02-27,Europe,Sports & Outdoors,Running Shoes,7,503.66,0,3525.62,Consumer,Bank Transfer,3,41.46,4.2
ORD-101709,2025-02-28,Europe,Books,Children's Book,4,29.13,15,99.04,SMB,PayPal,2,49.31,4.5
ORD-101801,2025-02-28,North America,Electronics,Tablet,3,965.62,5,2752.02,Consumer,Apple Pay,8,38.11,4.3
ORD-100301,2025-02-28,Asia Pacific,Home & Kitchen,Blender,7,49.39,0,345.73,Enterprise,PayPal,1,38.8,3.6
ORD-101149,2025-02-28,Latin America,Clothing,Jeans,4,65.7,0,262.8,Consumer,Google Pay,2,7.02,4.4
ORD-101908,2025-02-28,Middle East,Sports & Outdoors,Dumbbells,8,82.45,10,593.64,Consumer,Google Pay,13,34.91,4.8
ORD-100101,2025-02-28,North America,Books,Biography,9,29.14,5,249.15,Enterprise,Apple Pay,12,9.49,3.6
ORD-100634,2025-02-28,Europe,Books,Non-Fiction,2,18.37,15,31.23,SMB,Credit Card,3,15.19,3.4
ORD-100821,2025-03-01,Latin America,Electronics,Camera,5,1522.9,0,7614.5,SMB,PayPal,10,31.94,3.8
ORD-100347,2025-03-01,Latin America,Books,Fiction,3,8.32,0,24.96,SMB,Apple Pay,13,31.65,3.3
ORD-101455,2025-03-01,North America,Electronics,Laptop,2,329.4,0,658.8,Consumer,Google Pay,2,35.23,4.8
ORD-101425,2025-03-02,Europe,Clothing,Sneakers,7,126.54,15,752.91,SMB,Google Pay,12,22.47,4.5
ORD-101702,2025-03-02,Asia Pacific,Sports & Outdoors,Yoga Mat,5,716.57,0,3582.85,SMB,Apple Pay,9,46.58,4.5
ORD-100099,2025-03-03,Asia Pacific,Sports & Outdoors,Yoga Mat,6,713.93,0,4283.58,Consumer,PayPal,13,13.98,3.7
ORD-100582,2025-03-03,North America,Home & Kitchen,Coffee Maker,4,365.88,0,1463.52,Consumer,Credit Card,3,5.42,3.1
ORD-100572,2025-03-03,North America,Books,Non-Fiction,6,22.02,0,132.12,SMB,Bank Transfer,12,11.74,4.1
ORD-100293,2025-03-04,North America,Books,Non-Fiction,7,30.13,5,200.36,SMB,Apple Pay,13,17.47,4.6
ORD-101998,2025-03-04,Europe,Sports & Outdoors,Running Shoes,7,56.37,20,315.67,Consumer,Bank Transfer,3,11.62,4.4
ORD-101498,2025-03-04,Europe,Home & Kitchen,Vacuum Cleaner,4,414.15,5,1573.77,SMB,Bank Transfer,8,9.84,4.8
ORD-101403,2025-03-05,Middle East,Books,Children's Book,4,19.97,0,79.88,SMB,Apple Pay,9,10.77,4.0
ORD-101338,2025-03-06,Middle East,Books,Children's Book,8,27.34,5,207.78,SMB,Credit Card,10,12.77,3.9
ORD-100146,2025-03-07,Latin America,Home & Kitchen,Blender,3,316.93,0,950.79,Enterprise,PayPal,10,10.19,2.4
ORD-101864,2025-03-07,Middle East,Books,Non-Fiction,6,33.15,5,188.95,Consumer,Credit Card,11,20.37,4.8
ORD-100902,2025-03-07,Asia Pacific,Sports & Outdoors,Bike,1,670.84,15,570.21,Consumer,Bank Transfer,1,24.07,4.0
ORD-100070,2025-03-07,Asia Pacific,Books,Biography,9,24.75,20,178.2,Enterprise,Bank Transfer,4,40.19,3.0
ORD-100063,2025-03-07,Europe,Books,Fiction,9,30.58,20,220.18,SMB,Google Pay,13,25.17,4.3
ORD-100781,2025-03-07,Asia Pacific,Sports & Outdoors,Dumbbells,8,487.83,20,3122.11,Consumer,Bank Transfer,5,11.11,4.4
ORD-100799,2025-03-08,North America,Books,Cookbook,7,29.28,0,204.96,Consumer,Credit Card,2,13.65,4.0
ORD-101208,2025-03-09,North America,Electronics,Smartphone,3,1557.47,5,4438.79,Consumer,Google Pay,7,24.08,4.3
ORD-101550,2025-03-10,Europe,Clothing,Sneakers,3,70.72,0,212.16,SMB,Bank Transfer,10,37.7,3.8
ORD-101321,2025-03-10,Europe,Electronics,Smartwatch,8,632.16,0,5057.28,Consumer,Apple Pay,3,26.94,5.0
ORD-101438,2025-03-10,North America,Books,Cookbook,5,19.28,5,91.58,SMB,Credit Card,3,45.71,4.2
ORD-100088,2025-03-10,Asia Pacific,Home & Kitchen,Blender,3,143.97,20,345.53,Consumer,Bank Transfer,4,7.19,4.6
ORD-101008,2025-03-11,Europe,Sports & Outdoors,Tent,4,129.32,0,517.28,SMB,Bank Transfer,8,44.22,4.2
ORD-100115,2025-03-12,Europe,Sports & Outdoors,Running Shoes,8,658.28,15,4476.3,Consumer,Google Pay,12,7.25,3.6
ORD-100658,2025-03-13,Europe,Clothing,Jacket,6,22.77,5,129.79,SMB,Bank Transfer,6,17.91,4.6
ORD-101774,2025-03-13,Europe,Electronics,Camera,5,317.74,15,1350.4,Consumer,Google Pay,2,11.52,4.4
ORD-101859,2025-03-13,North America,Electronics,Tablet,6,350.45,20,1682.16,Consumer,Credit Card,3,47.42,3.2
ORD-100474,2025-03-13,North America,Home & Kitchen,Coffee Maker,8,237.92,5,1808.19,Enterprise,Apple Pay,7,15.87,5.0
ORD-100753,2025-03-14,Asia Pacific,Electronics,Tablet,2,565.21,20,904.34,Consumer,Apple Pay,7,40.23,4.7
ORD-100461,2025-03-16,Europe,Electronics,Laptop,6,1837.89,5,10475.97,Consumer,Apple Pay,1,16.86,5.0
ORD-100338,2025-03-16,North America,Electronics,Laptop,2,368.42,0,736.84,Consumer,Bank Transfer,6,47.36,3.1
ORD-101280,2025-03-17,North America,Home & Kitchen,Vacuum Cleaner,4,254.2,20,813.44,SMB,PayPal,11,46.81,4.2
ORD-100312,2025-03-17,Europe,Electronics,Smartwatch,3,1713.25,10,4625.78,Consumer,PayPal,8,45.28,3.7
ORD-100494,2025-03-17,Europe,Clothing,Sneakers,2,109.4,0,218.8,Consumer,PayPal,2,35.55,3.6
ORD-100510,2025-03-17,Europe,Books,Non-Fiction,9,28.68,5,245.21,SMB,Google Pay,13,34.52,3.7
ORD-101087,2025-03-18,North America,Home & Kitchen,Blender,4,232.05,20,742.56,SMB,PayPal,12,37.15,4.2
ORD-100346,2025-03-18,Asia Pacific,Books,Fiction,9,31.63,20,227.74,Consumer,Credit Card,11,20.14,4.2
ORD-100706,2025-03-19,Asia Pacific,Electronics,Smartwatch,1,481.54,5,457.46,Enterprise,Google Pay,7,10.98,4.8
ORD-100081,2025-03-20,Latin America,Home & Kitchen,Microwave,6,140.5,0,843.0,Consumer,Google Pay,10,34.4,4.5
ORD-101786,2025-03-21,Asia Pacific,Electronics,Headphones,5,531.81,5,2526.1,Consumer,Apple Pay,5,19.1,4.2
ORD-101632,2025-03-22,Europe,Clothing,Hoodie,1,141.43,20,113.14,Consumer,Bank Transfer,5,5.63,5.0
ORD-101613,2025-03-22,Latin America,Clothing,Dress,8,111.26,5,845.58,SMB,Apple Pay,6,30.95,4.6
ORD-100413,2025-03-22,Europe,Clothing,Dress,8,132.21,0,1057.68,Consumer,Google Pay,6,11.91,4.7
ORD-100790,2025-03-23,Middle East,Clothing,Sneakers,8,122.47,5,930.77,Consumer,Credit Card,3,19.94,3.4
ORD-101904,2025-03-24,North America,Clothing,Hoodie,4,147.89,0,591.56,Enterprise,Google Pay,13,13.25,3.9
ORD-101150,2025-03-24,North America,Electronics,Smartphone,6,231.77,0,1390.62,Consumer,PayPal,8,35.98,4.4
ORD-100204,2025-03-25,North America,Clothing,Jacket,8,48.17,15,327.56,Enterprise,PayPal,2,38.48,4.0
ORD-101430,2025-03-25,Europe,Home & Kitchen,Blender,3,410.48,10,1108.3,SMB,Google Pay,2,12.83,4.4
ORD-100516,2025-03-25,Asia Pacific,Clothing,Dress,2,117.13,0,234.26,SMB,Credit Card,7,17.29,5.0
ORD-100815,2025-03-26,Asia Pacific,Sports & Outdoors,Dumbbells,8,623.64,15,4240.75,SMB,Google Pay,12,48.52,3.6
ORD-100685,2025-03-27,North America,Sports & Outdoors,Running Shoes,8,419.84,5,3190.78,Consumer,Google Pay,5,30.53,4.2
ORD-100390,2025-03-27,Europe,Books,Non-Fiction,8,18.98,0,151.84,Consumer,Google Pay,7,6.18,4.6
ORD-100546,2025-03-27,Latin America,Sports & Outdoors,Tent,2,117.07,10,210.73,SMB,Bank Transfer,13,12.01,3.7
ORD-101832,2025-03-29,Europe,Electronics,Headphones,4,1118.77,10,4027.57,SMB,Credit Card,11,14.39,3.5
ORD-101103,2025-03-29,Latin America,Electronics,Smartwatch,4,1405.17,5,5339.65,SMB,Google Pay,9,34.8,4.4
ORD-101599,2025-03-29,Asia Pacific,Home & Kitchen,Microwave,3,52.04,10,140.51,Consumer,Credit Card,12,12.4,4.7
ORD-101176,2025-03-30,North America,Books,Cookbook,3,27.58,10,74.47,Consumer,Credit Card,8,10.81,3.1
ORD-100694,2025-03-30,Asia Pacific,Clothing,Dress,3,50.66,5,144.38,SMB,Bank Transfer,4,25.96,3.2
ORD-100080,2025-03-31,Europe,Electronics,Smartphone,5,1342.17,20,5368.68,Enterprise,PayPal,7,17.8,4.4
ORD-100621,2025-03-31,Latin America,Clothing,Dress,6,59.83,5,341.03,SMB,Google Pay,10,49.61,3.8
ORD-101348,2025-03-31,North America,Books,Cookbook,6,11.35,20,54.48,Consumer,Apple Pay,13,15.49,5.0
ORD-100326,2025-03-31,North America,Clothing,T-Shirt,3,33.25,5,94.76,SMB,Credit Card,5,36.13,4.9
ORD-101136,2025-04-01,Europe,Electronics,Laptop,6,1460.98,5,8327.59,Consumer,Bank Transfer,13,18.05,3.9
ORD-101030,2025-04-01,Europe,Books,Cookbook,7,26.25,0,183.75,SMB,Credit Card,1,31.82,2.8
ORD-101971,2025-04-02,Europe,Electronics,Tablet,9,1083.74,5,9265.98,Consumer,Google Pay,10,45.89,4.2
ORD-101925,2025-04-03,Asia Pacific,Electronics,Smartphone,1,747.32,0,747.32,Consumer,Credit Card,2,34.85,4.0
ORD-100318,2025-04-03,North America,Books,Children's Book,9,14.68,0,132.12,SMB,PayPal,5,49.59,3.5
ORD-101432,2025-04-03,Latin America,Electronics,Smartwatch,3,1166.33,10,3149.09,SMB,Apple Pay,7,28.39,4.2
ORD-101820,2025-04-04,Europe,Books,Fiction,1,16.82,20,13.46,Enterprise,Credit Card,7,30.69,5.0
ORD-101604,2025-04-04,Asia Pacific,Home & Kitchen,Vacuum Cleaner,6,465.68,0,2794.08,SMB,Apple Pay,8,13.81,3.5
ORD-101323,2025-04-05,North America,Home & Kitchen,Coffee Maker,3,117.21,0,351.63,Enterprise,Credit Card,3,20.89,3.7
ORD-101777,2025-04-05,North America,Books,Fiction,5,20.14,0,100.7,Enterprise,PayPal,13,47.6,3.6
ORD-100633,2025-04-06,Europe,Sports & Outdoors,Running Shoes,2,381.69,5,725.21,Consumer,PayPal,5,6.84,3.7
ORD-100368,2025-04-06,North America,Electronics,Laptop,7,877.77,0,6144.39,Enterprise,PayPal,4,33.78,3.5
ORD-100599,2025-04-07,Europe,Books,Fiction,7,24.59,15,146.31,Consumer,Google Pay,4,42.65,4.5
ORD-100178,2025-04-07,North America,Electronics,Laptop,9,477.96,0,4301.64,Consumer,Credit Card,10,36.87,4.1
ORD-101778,2025-04-07,Europe,Electronics,Smartphone,9,1704.68,20,12273.7,SMB,PayPal,13,33.3,4.7
ORD-101800,2025-04-07,Middle East,Home & Kitchen,Coffee Maker,9,299.49,0,2695.41,Consumer,PayPal,13,48.17,3.8
ORD-101767,2025-04-08,Latin America,Books,Children's Book,4,29.66,15,100.84,Consumer,PayPal,4,29.51,3.5
ORD-100246,2025-04-08,North America,Clothing,Dress,2,47.19,10,84.94,SMB,Apple Pay,3,36.97,3.9
ORD-101215,2025-04-08,Europe,Home & Kitchen,Microwave,4,154.09,5,585.54,SMB,PayPal,7,26.84,3.8
ORD-100394,2025-04-08,Europe,Books,Fiction,7,16.59,0,116.13,Consumer,PayPal,9,36.23,4.6
ORD-100143,2025-04-08,Latin America,Sports & Outdoors,Yoga Mat,1,20.83,0,20.83,SMB,Apple Pay,3,26.15,3.9
ORD-101293,2025-04-09,Europe,Books,Biography,7,15.79,20,88.42,Consumer,Google Pay,6,35.88,4.5
ORD-100496,2025-04-09,North America,Sports & Outdoors,Bike,6,157.64,20,756.67,Enterprise,Bank Transfer,7,39.78,4.0
ORD-100422,2025-04-10,North America,Sports & Outdoors,Bike,8,762.0,0,6096.0,Consumer,Bank Transfer,13,47.1,4.0
ORD-100141,2025-04-10,North America,Home & Kitchen,Microwave,5,363.95,0,1819.75,SMB,PayPal,7,23.84,3.9
ORD-101973,2025-04-11,Latin America,Books,Biography,5,31.63,0,158.15,SMB,Apple Pay,4,5.25,3.7
ORD-100944,2025-04-11,Latin America,Electronics,Laptop,4,1712.48,20,5479.94,Consumer,Bank Transfer,4,29.73,5.0
ORD-101630,2025-04-11,Latin America,Sports & Outdoors,Tent,9,562.78,20,4052.02,SMB,Credit Card,9,12.68,4.3
ORD-101775,2025-04-12,Asia Pacific,Home & Kitchen,Vacuum Cleaner,6,260.87,5,1486.96,Consumer,Google Pay,3,40.38,4.7
ORD-100999,2025-04-12,Europe,Home & Kitchen,Microwave,3,434.28,0,1302.84,Consumer,PayPal,13,30.3,4.1
ORD-100211,2025-04-12,Europe,Home & Kitchen,Air Fryer,5,322.28,10,1450.26,Consumer,PayPal,10,35.72,3.7
ORD-101156,2025-04-12,North America,Clothing,Hoodie,8,67.63,0,541.04,Consumer,PayPal,8,12.12,4.6
ORD-100657,2025-04-12,Europe,Books,Children's Book,2,19.17,10,34.51,Consumer,Bank Transfer,1,45.97,4.0
ORD-100411,2025-04-13,Europe,Books,Biography,1,27.39,5,26.02,SMB,Apple Pay,9,48.16,4.4
ORD-100688,2025-04-13,North America,Electronics,Smartphone,6,1521.98,20,7305.5,SMB,Apple Pay,2,13.78,3.1
ORD-101260,2025-04-13,Europe,Electronics,Smartphone,7,1972.28,5,13115.66,Consumer,PayPal,1,22.03,3.9
ORD-101520,2025-04-14,Asia Pacific,Clothing,Jacket,3,84.65,0,253.95,Consumer,PayPal,8,29.06,4.0
ORD-101589,2025-04-14,Latin America,Electronics,Smartwatch,3,1824.55,0,5473.65,Consumer,Google Pay,13,16.98,4.4
ORD-100017,2025-04-14,Europe,Sports & Outdoors,Dumbbells,5,278.62,5,1323.44,Consumer,PayPal,11,11.31,4.2
ORD-101665,2025-04-14,Europe,Electronics,Camera,3,480.17,0,1440.51,SMB,Google Pay,11,40.64,3.3
ORD-100578,2025-04-14,Europe,Sports & Outdoors,Bike,5,286.26,15,1216.6,SMB,PayPal,7,33.34,4.0
ORD-101828,2025-04-15,North America,Sports & Outdoors,Dumbbells,1,474.02,0,474.02,Consumer,Bank Transfer,3,41.05,2.9
ORD-100864,2025-04-15,North America,Clothing,Sneakers,7,136.11,0,952.77,Consumer,Google Pay,11,46.12,3.5
ORD-100292,2025-04-15,North America,Electronics,Camera,6,1926.37,0,11558.22,Enterprise,Bank Transfer,9,29.85,4.0
ORD-100996,2025-04-16,Latin America,Sports & Outdoors,Bike,5,623.45,10,2805.52,Consumer,Google Pay,2,14.32,4.7
ORD-100965,2025-04-16,North America,Books,Children's Book,9,16.39,15,125.38,Enterprise,PayPal,4,36.41,4.4
ORD-100547,2025-04-16,North America,Home & Kitchen,Vacuum Cleaner,4,460.72,5,1750.74,Consumer,Credit Card,6,20.32,4.6
ORD-101112,2025-04-17,Europe,Books,Children's Book,1,8.52,15,7.24,Enterprise,Credit Card,12,19.47,4.6
ORD-101299,2025-04-18,Latin America,Clothing,Jeans,1,44.95,0,44.95,Consumer,PayPal,6,48.39,3.9
ORD-101368,2025-04-19,North America,Clothing,Sneakers,5,90.99,0,454.95,Consumer,Bank Transfer,7,11.56,4.6
ORD-101294,2025-04-19,North America,Clothing,Jacket,9,145.29,15,1111.47,SMB,Apple Pay,13,27.21,4.5
ORD-100994,2025-04-19,Europe,Clothing,T-Shirt,4,82.92,10,298.51,Consumer,Bank Transfer,11,6.15,4.0
ORD-101527,2025-04-19,Europe,Home & Kitchen,Air Fryer,6,386.1,0,2316.6,SMB,Google Pay,13,15.44,4.1
ORD-100256,2025-04-19,Asia Pacific,Sports & Outdoors,Yoga Mat,2,430.64,5,818.22,Consumer,Credit Card,3,10.18,4.0
ORD-101806,2025-04-20,Latin America,Books,Fiction,2,20.68,0,41.36,Consumer,PayPal,4,42.03,4.9
ORD-101426,2025-04-21,Europe,Electronics,Laptop,4,1590.11,20,5088.35,Consumer,Credit Card,3,28.6,4.2
ORD-100440,2025-04-21,Asia Pacific,Home & Kitchen,Microwave,1,270.42,15,229.86,Consumer,Bank Transfer,7,17.52,3.3
ORD-100796,2025-04-21,Europe,Books,Non-Fiction,1,25.69,0,25.69,SMB,Bank Transfer,4,21.87,3.9
ORD-101320,2025-04-22,North America,Clothing,Jacket,6,125.93,0,755.58,Consumer,Bank Transfer,12,25.81,4.0
ORD-100025,2025-04-22,North America,Sports & Outdoors,Running Shoes,1,578.02,15,491.32,Consumer,Bank Transfer,13,18.54,4.0
ORD-101381,2025-04-22,Latin America,Sports & Outdoors,Tent,9,74.04,0,666.36,Consumer,Bank Transfer,8,5.53,4.0
ORD-101965,2025-04-23,North America,Home & Kitchen,Microwave,4,333.93,5,1268.93,Consumer,PayPal,5,32.2,3.6
ORD-100068,2025-04-23,Latin America,Clothing,Hoodie,5,29.17,0,145.85,SMB,PayPal,1,13.62,3.5
ORD-100985,2025-04-23,Europe,Clothing,Dress,2,105.33,5,200.13,SMB,Bank Transfer,1,29.63,4.8
ORD-101314,2025-04-24,Europe,Electronics,Smartwatch,6,1265.9,0,7595.4,Consumer,Apple Pay,7,9.41,3.7
ORD-100744,2025-04-24,Europe,Books,Cookbook,8,32.45,0,259.6,Consumer,Google Pay,13,37.72,3.9
ORD-101501,2025-04-24,Asia Pacific,Sports & Outdoors,Tent,5,282.0,10,1269.0,SMB,Credit Card,4,11.66,3.9
ORD-100763,2025-04-26,Asia Pacific,Electronics,Smartphone,5,1242.67,20,4970.68,Consumer,Google Pay,13,31.49,3.9
ORD-100784,2025-04-26,North America,Books,Fiction,8,24.03,0,192.24,Consumer,Google Pay,11,30.11,4.2
ORD-101810,2025-04-30,Latin America,Clothing,Jeans,1,83.69,15,71.14,SMB,PayPal,1,40.61,4.5
ORD-100481,2025-04-30,Asia Pacific,Home & Kitchen,Vacuum Cleaner,4,455.44,0,1821.76,Consumer,Bank Transfer,4,9.3,4.2
ORD-100647,2025-04-30,North America,Books,Cookbook,7,20.64,0,144.48,Enterprise,Apple Pay,3,11.55,3.4
ORD-100943,2025-04-30,Latin America,Electronics,Headphones,5,774.79,0,3873.95,Consumer,Credit Card,7,42.67,4.6
ORD-101039,2025-04-30,North America,Electronics,Camera,2,903.73,0,1807.46,Consumer,PayPal,8,44.69,3.8
ORD-100530,2025-04-30,Asia Pacific,Electronics,Smartphone,3,976.19,20,2342.86,Consumer,PayPal,8,39.8,5.0
ORD-101816,2025-05-01,Asia Pacific,Sports & Outdoors,Yoga Mat,5,435.34,0,2176.7,Consumer,PayPal,5,14.64,4.5
ORD-101884,2025-05-03,Asia Pacific,Clothing,Hoodie,9,135.92,5,1162.12,Consumer,Apple Pay,11,31.79,4.1
ORD-101165,2025-05-03,North America,Electronics,Laptop,7,1949.04,10,12278.95,SMB,Bank Transfer,7,35.63,5.0
ORD-101988,2025-05-04,North America,Sports & Outdoors,Tent,8,731.04,0,5848.32,Consumer,PayPal,5,49.14,5.0
ORD-101797,2025-05-05,Europe,Clothing,Jacket,3,114.42,0,343.26,SMB,PayPal,1,9.28,3.4
ORD-100631,2025-05-05,North America,Clothing,Sneakers,7,49.51,15,294.58,SMB,PayPal,3,40.25,3.5
ORD-101266,2025-05-05,Asia Pacific,Home & Kitchen,Microwave,3,495.0,5,1410.75,Consumer,Google Pay,11,47.2,3.9
ORD-101055,2025-05-05,Europe,Clothing,Jeans,1,146.86,0,146.86,SMB,Google Pay,3,21.44,4.1
ORD-101667,2025-05-06,Latin America,Books,Children's Book,5,31.6,15,134.3,Consumer,Google Pay,10,7.2,3.6
ORD-101877,2025-05-06,Asia Pacific,Sports & Outdoors,Tent,9,766.06,0,6894.54,Consumer,Apple Pay,9,15.22,5.0
ORD-100271,2025-05-06,North America,Books,Children's Book,4,10.13,0,40.52,Consumer,Credit Card,4,39.38,4.4
ORD-100877,2025-05-06,Europe,Sports & Outdoors,Running Shoes,8,295.71,5,2247.4,Consumer,Credit Card,7,24.11,4.3
ORD-100651,2025-05-07,Asia Pacific,Clothing,Jeans,7,146.16,10,920.81,Consumer,Google Pay,4,20.76,3.5
ORD-100921,2025-05-07,North America,Electronics,Smartphone,9,1112.94,0,10016.46,SMB,PayPal,8,31.16,3.5
ORD-101676,2025-05-08,North America,Electronics,Camera,6,970.56,20,4658.69,SMB,Bank Transfer,13,30.06,4.3
ORD-100412,2025-05-09,Asia Pacific,Books,Fiction,9,34.22,5,292.58,SMB,Google Pay,1,39.44,4.4
ORD-101626,2025-05-09,Latin America,Home & Kitchen,Vacuum Cleaner,4,117.23,0,468.92,Consumer,Bank Transfer,3,25.36,3.9
ORD-100478,2025-05-09,Europe,Clothing,Hoodie,2,18.92,15,32.16,Consumer,Bank Transfer,13,21.63,3.8
ORD-100008,2025-05-09,Latin America,Electronics,Tablet,4,586.25,0,2345.0,Consumer,Bank Transfer,12,18.21,3.4
ORD-100247,2025-05-12,North America,Clothing,Sneakers,5,149.03,0,745.15,Consumer,Google Pay,7,32.59,3.9
ORD-101857,2025-05-12,Asia Pacific,Clothing,Dress,9,73.61,20,529.99,Consumer,Bank Transfer,11,47.1,5.0
ORD-101099,2025-05-12,Europe,Books,Non-Fiction,1,20.07,10,18.06,SMB,Credit Card,4,41.75,3.6
ORD-101151,2025-05-13,Asia Pacific,Electronics,Smartwatch,2,603.82,20,966.11,Consumer,Credit Card,6,18.99,4.5
ORD-101529,2025-05-13,Europe,Clothing,T-Shirt,5,24.09,0,120.45,Consumer,Google Pay,5,20.8,4.0
ORD-100463,2025-05-14,Latin America,Home & Kitchen,Microwave,7,128.59,0,900.13,Consumer,Credit Card,6,47.5,3.3
ORD-101552,2025-05-15,North America,Clothing,Dress,5,105.14,0,525.7,Consumer,Apple Pay,13,29.65,4.7
ORD-101621,2025-05-15,Asia Pacific,Clothing,T-Shirt,9,109.93,10,890.43,Consumer,Apple Pay,13,42.72,4.2
